"评论编号","评论用户","评论微博","评论内容"
"14394","家有暖男三枚","1134","转发微博"
"14395","嘿-猫咪--","1134","啥？？？"
"14396","爱生活爱叶修","1134","[兔子][兔子][兔子]"
"14397","蓝色的草虫","1134","转发必中奖"
"14398","ibfb4erty","1134","好奇是啥"
"14399","爱你依旧闹翻天","1134","好[微笑]"
"14400","一棵大葱6743804534","1134","[作揖][作揖]"
"14401","z_teaching","1134","玫瑰金手镯一副[doge][doge]，附带7日包吃包住"
"14402","Cn-Super-hero-键盘侠","1134","抽玫瑰金手铐吗[doge]"
"14403","牜_牜666","1134","真硬核[doge][doge][doge]"
"14404","老师说我太能吃哦","1134","求念ID，谢谢[偷笑]"
"14405","我和大神的故事","1134","我来抽奖啦。[doge][doge]"
"14406","金子jinling","1134","转发微博"
"14407","程灼灼","1134","超级硬核的抽奖了[doge]"
"14408","18号周转箱","1134","我要玫瑰金[爱你]"
"14409","九华公安","1134","硬核“警”鲤[doge]"
"14410","姸昧","1134","硬核“警”鲤[doge]"
"14411","姸昧","1134","精致手镯一副，派出所几日游？？？？？[笑而不语][笑而不语][笑而不语][笑而不语][笑而不语][doge][doge][doge]"
"14412","kkw的星标朋友","1134","默默飘过"
"14413","徐涛luck","1134","试试运气，支持法治建设。"
"14414","SNH48-水云","1134","抽奖小分队冲鸭"
"14415","莉駭嘞","1134","抽奖小分队冲鸭"
"14416","晨曦雪素","1134","[good][good][good]"
"14417","是风也是糖","1134","吼吼吼"
"14418","绳绳的绳子","1134","分母分母来了"
"14419","丶呦儿园扛把子","1134","硬才是硬道理[doge]"
"14420","大大的饭团团","1134","我来当个分母[喵喵]"
"14421","某同学321","1134","冲鸭[二哈]"
"14422","不开门的小屋","1134","冲鸭[二哈]"
"14423","知_行合YI","1134","来个奖吧[悲伤]"
"14424","A-懒不懒的絮","1134","转发微博"
"14425","阿发爱吃肉","1134","冲鸭[doge]"
"14426","松鼠涡轮","1134","我就不信了！！刚吃了一车锦鲤"
"14427","z随心所欲d角儿","1134","抽中我吧"
"14428","国防预备役","1134","平安中国  中国警察"
"14429","求真先生说","1134","平安中国  中国警察"
"14430","我爱姚明-","1134","礼物是玫瑰金？怕了怕了。[doge][doge][doge]"
"14431","哎love呦兔","1134","奖品是不是玫瑰金什么什么的的"
"14432","ku啦哗啦","1134","转发微博"
"14433","闻评已隐居","1134","老关注的是不是优先抽奖[爱你]"
"14434","清徐民警王守昌","1134","机会不多，赶紧抢！[笑cry]"
"14435","爱音乐的橘子同学","1134","恭喜恭喜"
"14436","像风一样啦啦噜啦","1134","转发微博"
"14437","你笑得像个疯子","1134","转发微博"
"14438","galaxy的蟹蟹","1134","有玫瑰金那个什么的吗[doge]"
"14439","freedom_clh","1134","反正也是中不了，随便转一下！"
"14440","红尘Yi粟","1134","转发微博"
"14441","泡过八宝粥的Vivo","1134","警鲤"
"14442","改名变身好事发生超级大锦鲤啊_","1134","嚯"
"14443","不行我得改个名字","1134","求黑幕[二哈]"
"14444","爱工作的小甜豆","1134","[锦鲤][锦鲤]"
"14445","英式没命笑话百科","1134","不会是送玫瑰金手铐吧"
"14446","英式没命笑话百科","1134","不会是送玫瑰金手铐吧"
"14447","小岳蜀黍的发","1134","我来了[doge]"
"14448","榆林公安","1134","我来了[doge]"
"14449","有本事你就别抽我xx","1134","我来了[doge]"
"14450","紫馨coco","1134","恭喜 恭喜"
"14451","琉璃在这里","1134","[锦鲤]"
"14452","L醒来觉得","1134","[锦鲤]"
"14453","山西反邪教","1134","[锦鲤]"
"14454","山西反邪教","1134","[锦鲤]"
"14455","Lee可乐的时光机","1134","[锦鲤]"
"14456","韩小寒0323","1134","玫瑰金也不错呀～"
"14457","有本事你就别抽我xx","1134","玫瑰金也不错呀～"
"14458","阿羊可能是衬衫怪","1134","团子居然不是第一[doge]"
"14459","狐狸91262","1134","玫瑰色的手铐一副[馋嘴]"
"14460","JOJO880","1134","[锦鲤]"
"14461","有本事你就别抽我xx","1134","请不要深度过滤，同意的网友赞我，深度百分之二十都通不过。[可怜][可怜][可怜]"
"14462","秦-慕恬","1134","请不要深度过滤，同意的网友赞我，深度百分之二十都通不过。[可怜][可怜][可怜]"
"14463","中国反邪教","1134","大家看我，看我，图三上排第六个C位就是无邪君哦[可爱]。这次我和同桌“老大”俩都得了奖哦[害羞]，同时我们也都在抽新年大礼包哦（注：礼包里没有“玫瑰金那啥”）感谢大家对我们的支持[爱你]。"
"14464","人吧r","1134","[嘻嘻][嘻嘻]"
"14465","angel1211","1134","不管是啥，先转再说。"
"14466","陈不高兴没头脑同学","1134","祝贺[礼花]"
"14467","啊是小尧-","1134","转发微博"
"14468","梵悦儿","1134","支持"
"14469","与与与与你有关","1134","哇咔咔，什么奖品[偷乐]"
"14470","江苏通州公安","1134","期待[舔屏][舔屏]"
"14471","我家豆包是条狗","1134","期待[舔屏][舔屏]"
"14472","云晕-朤燚叕茻","1134","能稍微透露一下奖品是啥吗[喵喵][喵喵][喵喵]"
"14473","云晕-朤燚叕茻","1134","能稍微透露一下奖品是啥吗[喵喵][喵喵][喵喵]"
"14474","猛男明凯","1134","单纯的冲一下"
"14475","佛山_LuXiaoPing","1134","能中奖吗？"
"14476","o家有虎仔o","1134","能中奖吗？"
"14477","戏有点多","1134","能中奖吗？"
"14478","来宾公安","1134","能中奖吗？"
"14479","演技拙劣79533","1134","正当来源"
"14480","今夜无眠心情不好了","1134","敢转吗？玫瑰金那种[阴险]"
"14481","赵先生的跟屁虫","1134","我都已经在思考怎么带玫瑰金了。[嘻嘻]"
"14482","日初1221的微博","1134","老粉，忠粉，一切粉，求中奖[坏笑][坏笑]"
"14483","仰望星空的朱雀","1134","在我生日那天抽奖?那我试试吧[可爱]"
"14484","纾萌一一是旅游控","1134","[米妮爱你]警察叔叔加油"
"14485","12月的小horse","1134","[米妮爱你]警察叔叔加油"
"14486","玖兰小师叔","1134","[doge]"
"14487","大魔王Thomas","1134","想象一下[笑而不语][笑而不语][笑而不语][笑而不语]"
"14488","璐怡思","1134","[中国赞][给你小心心]参与抽奖[嘻嘻]"
"14489","不吃鸡蛋的双倍Vooon","1134","就"
"14490","丁甜甜大人超级甜甜甜甜甜甜喏","1134","哎呀哎呀，真是恭喜恭喜，我爸比和我大外甥都是警察，没准儿将来我还能嫁给警察，你说这关系都这样了，还不让我中奖吗[doge]"
"14491","石狮公安","1134","哎呀哎呀，真是恭喜恭喜，我爸比和我大外甥都是警察，没准儿将来我还能嫁给警察，你说这关系都这样了，还不让我中奖吗[doge]"
"14492","P-atricia","1134","转发微博"
"14493","老高不是杀手","1134","我为我而骄傲我为祖国更骄傲"
"14494","乖乖雪藏","1134","Dll"
"14495","辉辉的大哥R","1134","超硬核[允悲]"
"14496","平安郧西","1134","独乐乐不如众乐乐[doge]警鲤们，抓住机会"
"14497","Miss果果i","1134","希望能中[羞嗒嗒]"
"14498","趙璐lllllllu","1134","棒"
"14499","姑苏蓝Seven","1134","好奇🙊"
"14500","abc13579岩松","1134","好奇🙊"
"14501","宝哥的头号摇头蘸酱","1134","我心想这也能盘？"
"14502","佛系锦鲤汪_Diamond","1134","加油"
"14503","beardream","1134","有点不敢参与，有点担心。到时候你们开个发布会，公布我的名字，不知道的人会以为我犯事了。但是很好奇新年大礼包究竟是什么？！"
"14504","降_龙_木","1134","恭喜"
"14505","贵溪发布","1134","恭喜"
"14506","四时景er","1134","[doge]"
"14507","冰与火的凝视","1134","特别来拉低大家的中奖率的"
"14508","一只坏小兔","1134","特别来拉低大家的中奖率的"
"14509","-青团儿-","1134","试一试[doge]"
"14510","HG丶康子","1134","[大笑]"
"14511","意紫清","1134","恭喜恭喜，一定中！[中国赞][二哈]"
"14512","我还缺个南彭友","1134","玫瑰金手链[喵喵][喵喵][喵喵]"
"14513","我还缺个南彭友","1134","玫瑰金手链[喵喵][喵喵][喵喵]"
"14514","李痘痘女士","1134","厉害了厉害了"
"14515","春意解红尘","1134","开发布会读id吗[允悲]"
"14516","交通事儿","1134","开发布会读id吗[允悲]"
"14517","KH_runninginthesunshine","1134","非常好奇礼包内容了[doge][doge][doge]"
"14518","天生六块腹肌","1134","玫瑰金走一波"
"14519","阿元Csy","1134","给个玫瑰金[嘻嘻]"
"14520","我的Seven是一只小松鼠","1134","哼"
"14521","第三方黑暗","1134","妥妥的安全感来了~哈哈哈"
"14522","陇南成县抛沙司法所","1134","妥妥的安全感来了~哈哈哈"
"14523","笑笑也不行vs","1134","中一次吧[开心]"
"14524","Angelababy又买热搜了","1134","气象台也算？"
"14525","一只在放哨的流氓狼","1134","妈呀[坏笑]"
"14526","三打摆姑惊","1134","听说是玫瑰金的[悲伤]？第一次抱着不想中的心情参加抽奖[二哈][允悲]"
"14527","榆阳警务","1134","铁粉来袭~[爱你][爱你]"
"14528","羊5588","1134","[笑而不语][笑而不语][笑而不语]有我的吗？"
"14529","文刀宝盖一口田三水清","1134","实至名归[鼓掌]"
"14530","灰尘挥恢徽辉晖","1134","[doge]"
"14531","陳湘强V","1134","[doge]"
"14532","慕慕Iris","1134","抽奖，期待礼物[礼物]"
"14533","不然你要我怎么样orz","1134","1-25"
"14534","Utopia722","1134","尴尬了[挤眼]"
"14535","-众妙-","1134","尴尬了[挤眼]"
"14536","我爱怂怂阿机","1134","拉低中奖率[doge]"
"14537","深圳公安","1134","[给你小心心]老粉转发能中奖吗？[憧憬][心]"
"14538","resthejme","1134","转发微博"
"14539","19年的瘦猪猪","1134","转发微博"
"14540","獬豸朱厌","1134","转了就有吗，肯定是女的有，男的没有~"
"14541","叫不醒我时请大喊MTY","1134","老哥，能給整把槍或者警棍啥的麽[doge][doge][doge]要不然警用雨衣也成，看上好久了[doge][doge]"
"14542","一棵荔枝树_","1134","转一个"
"14543","小丸子_kim","1134","转一个"
"14544","来自嘉陵江的风","1134","收藏玫瑰金手办。[憧憬]"
"14545","光明骑士希维尔","1134","收藏玫瑰金手办。[憧憬]"
"14546","没有烟只有酒","1134","转啦[憧憬]"
"14547","第十四颗星","1134","转一个～黑幕我这个警嫂吧[笑而不语]"
"14548","LuckGrady","1134","[鼓掌]"
"14549","阿九阿歌","1134","中奖了念ID吗[笑cry][笑cry]"
"14550","娱圈大表哥","1134","[给力][给力]"
"14551","YWY鱼不吃猫","1134","好的"
"14552","一座山嘛","1134","转发微博"
"14553","一座山嘛","1134","转发微博"
"14554","Rebecca_CQ18","1134","转发微博"
"14555","葛金龙_","1134","盘他！"
"14556","角落里的莉莉","1134","玫瑰金[doge]"
"14557","o羊_","1134","我我我我我"
"14558","南山工贸","1134","恭喜恭喜"
"14559","虾饺鱼丸火锅烧烤奶茶芝士刺身","1134","在线等玫瑰金？？？[喵喵]"
"14560","恩哥有话说","1134","在线等玫瑰金？？？[喵喵]"
"14561","恩哥有话说","1134","我也是良民，可不可以抽我[嘻嘻]！没奖品也不打紧，念出我的ID就好，我的昵称很好读的[doge]。"
"14562","維森莫拉莫媄","1134","[doge]守法好公民。"
"14563","萨卡芽卡啦啦啦","1134","[doge]守法好公民。"
"14564","一麂我饮酒醉","1134","硬核抽奖！！！我有个大胆的想法[允悲]"
"14565","酷酷的NYQ","1134","自家人[doge]"
"14566","终于TM的又可以改名字了","1134","抽我，我也要"
"14567","医林天下事","1134","不是为了抽奖，表示祝贺一下[哈哈][哈哈][兔子][兔子]"
"14568","LsenTmers","1134","转发微博"
"14569","无忧lqy","1134","看了评论笑死了[允悲]"
"14570","知了的小食光","1134","艾玛，比团团还高呢，厉害了[强]"
"14571","榴莲披萨小鱼饼","1134","好奇精彩大礼包是啥，玫瑰金手镯送吗[污]"
"14572","无忧lqy","1134","我要警察小哥哥[喵喵]"
"14573","十二的姐姐呐","1134","我要奔跑逐梦了[doge]"
"14574","---刘哈哈---","1134","能送警察小哥哥吗？"
"14575","我有一片花海呀","1134","众乐乐[笑cry]"
"14576","瞐槑的小呆毛","1134","众乐乐[笑cry]"
"14577","瓜皮什锦","1134","看看有些啥"
"14578","单纯善良痞子刘","1134","可别是金手铐啊[doge]"
"14579","马劲松_","1134","可别是金手铐啊[doge]"
"14580","溪山暮","1134","[哆啦A梦吃惊]好奇是啥奖励……"
"14581","夜蝶蝶蝶蝶蝶蝶蝶83752","1134","我要玫瑰金手铐+1"
"14582","瑜生有宁","1134","来了[傻笑]"
"14583","弎心草","1134","转发微博"
"14584","热爱和平阿道夫","1134","是玫瑰金么？不是我不要[doge]"
"14585","绿兮衣兮_cc","1134","我的名字也很好念的！"
"14586","719阳光","1134","啥大礼包，透露一点[憧憬][憧憬][憧憬][憧憬]"
"14587","芊芊郡主-冰","1134","双榜冠军，恭喜蜀黍。新的一年加油，争得来年还是冠军。"
"14588","梨花海棠木","1134","恭喜，感谢[中国赞][中国赞][中国赞]"
"14589","思明博警","1134","[给你小心心]"
"14590","没错主C没救了","1134","我想说的是，中奖了别上通缉令就行[二哈][二哈][二哈]"
"14591","cynthia-lin1","1134","恭喜ヾ ^_^♪"
"14592","pzo深海","1134","想要"
"14593","流逝之外1111","1134","没得过奖。"
"14594","一只小荆鸭","1134","抽我抽我"
"14595","想买很多然而钱不够的妮子","1134","这么想被警方点名还是第一次~~~"
"14596","WY今天倒闭了没","1134","[喵喵][喵喵]想要金色的那个"
"14597","欢鑫HX","1134","玫瑰金。。。[疑问][doge]"
"14598","姓氏特殊不准本名做昵称","1134","念名字吗[doge][doge][doge]？"
"14599","smiIeDAN","1134","才发现改名了[憧憬][憧憬]"
"14600","R宝的冷笑话","1134","有多硬核[喵喵]玫瑰金手铐吗"
"14601","最想的梦想","1134","玫瑰金要玩坏了"
"14602","誓死告贪官唐章东","1134","被贪官亲戚唐章东唐章贤唐振家迫害致家破人亡，请关注微博账号 誓死告贪官唐章东,唐永汉韦华腾陈振环邵卫国庄武兴，家破人亡5岁儿子“意外”坠楼身亡，父親被下藥“生病死”。广东潮州海关官员唐章东多次指使他人对我及家人下精神类药物毒品，唐章东毁我三代人，受到隐晦死亡威胁，唐章东总-参背景"
"14603","薇蓝氷","1134","奖品是不是玫瑰金钥匙[钥匙]？"
"14604","yaoyao瑶yao","1134","[来][来]"
"14605","璎熙雪烨","1134","转发微博"
"14606","Maggie__dl","1134","[喵喵]来波新年礼物吧"
"14607","求您别指点江山","1134","要抱抱，读20个粉丝id🙉🙉🙉🙉"
"14608","渡桥归鹤","1134","我很想知道这个奖品是什么。"
"14609","五星国旗123","1134","许昌打黑除恶没行动。三年前我在魏都区西关大街门面房被犯罪分子撬门入室，上万元财务遭抢劫，房子被扒毁。除暴安良、为人民服务，是人民警察义不容辞的责任。许昌市魏都区西大派出所三年一直不给处理结果，导致我无法诉讼。我向国家信访局信访六次。许昌信访可是真难。请领导给老百姓一个说法。"
"14610","大小顾","1134","许昌打黑除恶没行动。三年前我在魏都区西关大街门面房被犯罪分子撬门入室，上万元财务遭抢劫，房子被扒毁。除暴安良、为人民服务，是人民警察义不容辞的责任。许昌市魏都区西大派出所三年一直不给处理结果，导致我无法诉讼。我向国家信访局信访六次。许昌信访可是真难。请领导给老百姓一个说法。"
"14611","Nemure_Zu","1134","玫瑰金？"
"14612","9102闲逛中心","1134","转发一个，我想看看是什么大惊喜"
"14613","做个可爱的男孩子","1134","不管了 抽我！！！！[爱你]"
